label,audio_focused_prob,audio_distracted_prob,audio_fatigued_prob,audio_overloaded_prob,source_modality,image_focused_prob,image_distracted_prob,image_fatigued_prob,image_overloaded_prob,keystroke_focused_prob,keystroke_distracted_prob,keystroke_fatigued_prob,keystroke_overloaded_prob,text_focused_prob,text_distracted_prob,text_fatigued_prob,text_overloaded_prob,has_audio,has_image,has_keystroke,has_text
overloaded,,,,,keystroke,,,,,1.3657629755223846e-11,3.947622156668644e-11,2.145067057287441e-11,0.9999999999254154,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.9782524408098233e-14,4.489847865492357e-14,1.7734206163272738e-14,0.9999999999999175,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.8216018300207727e-14,4.250396120734236e-14,1.5112560021051745e-14,0.9999999999999241,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.792879605122094e-08,5.2987348612218866e-08,2.8467200712357214e-08,0.9999999006166546,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.7694091808414418e-10,5.074153015737658e-10,2.7677100548284564e-10,0.9999999990388727,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,3.313678828129417e-14,3.0213689495413045e-14,1.6866070183076907e-14,0.9999999999999197,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999525248935,1.8118903326154987e-14,3.023483766843341e-14,4.747505822596181e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999909661919,7.706928929482976e-14,7.998384863733082e-14,9.033792399924901e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999997707343294,3.1083327169572306e-13,4.3241447327353763e-13,2.292649272094735e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999653597256,1.793319201038892e-14,2.956323673128606e-14,3.464022682742036e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998866422833,3.4467796218383213e-14,6.962890984299451e-14,1.1335761266390944e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999982147641411,4.745886775607311e-12,1.0240307591936772e-11,1.7852208727356832e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.934447494590679,0.004808928754613233,0.06072805747606912,1.5519178638490205e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.888405618677863,0.006028693854271306,0.10539537721017506,0.00017031025769044262,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999986781608642,1.0034237468107535e-10,1.69048564088228e-10,1.3215697449379616e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999666202701,1.913959556438817e-12,3.223138469716216e-12,3.3374592752359084e-08,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.13339607959555283,0.8306315820062141,0.035635005700361475,0.0003373326978714574,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.0010066246713006522,0.9988231421347256,0.00016980227954191968,4.309144317800455e-07,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.3170292150743745e-06,0.9999925426443232,3.8140611778700592e-06,3.262652838580364e-07,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.333339525452587e-08,0.9999994836105925,5.181967852318534e-08,4.3123633347118513e-07,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.373241831337128e-08,0.9999653806122556,5.3421817227084085e-08,3.453223350895499e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999984791945687,4.838851119844002e-11,7.625105516445327e-11,1.5206807917844073e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999530407149,1.7848132911651513e-14,2.979214618785277e-14,4.695923765871401e-08,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.004211343683980508,0.9699210077095177,0.02580162651062712,6.60220958746291e-05,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.0002615075841617683,0.9996096840616097,0.00012832714651397076,4.81207714552718e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999665219033,2.169080047839319e-11,1.2942668214218778e-11,3.344346326008963e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9467210979567736,0.05315468803170264,0.0001225676966966651,1.6463148269148113e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998606486652,1.8681450712241615e-08,1.0769601453047773e-08,1.0990028251372586e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664901944,1.726580271382664e-14,2.9326874476988666e-14,3.3509759077933436e-08,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.1179355387325686e-07,9.75064982509889e-08,2.1163754106328592e-07,0.9999995790624068,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.646809443349648e-07,1.0484632651811043e-07,1.198605891804019e-07,0.9999996106121399,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664510659,2.0533704672123187e-14,3.033453801090246e-14,3.354888299871072e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999665632414,1.7045448081787375e-14,2.9194611722820035e-14,3.34367121693892e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999653635717,1.9498980509416105e-14,3.0176867796443486e-14,3.463637859467621e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999946045470327,3.795782622925796e-11,4.984549049340221e-11,5.3953651641367385e-06,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.0013592252385752387,1.0879327597321017e-06,3.2165544396095696e-06,0.9986364702742253,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,3.1728100938371544e-14,2.7763771481014402e-14,1.686343752962874e-14,0.9999999999999236,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.5661466371767596e-10,3.473019743051986e-10,1.454640042886152e-10,0.9999999993506195,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,3.10142940258275e-07,0.027710263754945008,2.2998285268375177e-06,0.972287126273588,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,9.771702958859398e-06,0.9945066642478448,1.4657719022459542e-05,0.005468906330173898,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,8.16019454575216e-06,0.8914973798527156,2.907267750796043e-05,0.10846538727523074,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.5023545241897307e-13,1.510182378630793e-13,7.167979275316003e-14,0.9999999999996271,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.9824997506654623e-14,4.1721408237339825e-14,2.0936988170073236e-14,0.9999999999999176,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,8.681838791109663e-12,2.5682024366603443e-11,1.379418631344046e-11,0.999999999951842,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.6359609279990363e-14,4.377371334549002e-14,2.4612154556133997e-14,0.9999999999999153,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,3.17269386999267e-14,2.7761781674627858e-14,1.6863020917300596e-14,0.9999999999999236,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,3.1728302005174054e-14,2.7765150468506884e-14,1.6867073889020676e-14,0.9999999999999236,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,9.292697732167064e-14,2.0398974513854224e-13,8.781038017866103e-14,0.9999999999996152,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,2.9344869241645457e-10,8.682620756690205e-10,4.662890834989371e-10,0.9999999983720002,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,6.021217405283114e-09,1.78213402799903e-08,9.568180318544846e-09,0.9999999665892619,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998540773206,1.100709228968524e-09,1.915062337995216e-09,1.4290690769190758e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999620617287,7.855414700921423e-13,1.2881793907167436e-12,3.793619748076728e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999653870957,1.5971033987930357e-13,2.806147109463316e-13,3.4612464007153354e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999618104503,1.7627237188012535e-14,2.880600273628051e-14,3.8189503161680647e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999566467563,1.8494207061277294e-14,2.9402408927849136e-14,4.3353195785771584e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999194715918,3.810457895307889e-12,6.145356612793604e-12,8.051845229791605e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.992857979593407,3.621910999712749e-05,0.006775624767014752,0.0003301765295812219,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9922444318361596,1.4881854877434635e-05,0.005554233542403326,0.00218645276655967,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998403195538,1.494868493244586e-12,2.372225111852616e-12,1.5967657914400035e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999922877241647,3.783463338651638e-08,6.8029792412718e-08,7.606411409408821e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999974321088667,3.7266353296503335e-08,5.981009168886629e-08,2.4708146880983033e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9113131639853812,0.0002872515141276337,0.021665425444190436,0.06673415905630058,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.0388387560001097e-08,9.468103816992898e-09,2.0322187465146262e-08,0.9999999598213212,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9968215210910758,7.953530183234417e-06,1.2460333076802781e-05,0.003158065045664015,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999965224821,5.762933361981261e-12,1.0082861962150765e-11,3.4759333223680124e-08,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.333520781165779e-08,0.9999987227898323,1.1938734980845516e-06,5.000146164407867e-08,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,2.805731370547719e-07,0.9995587356384449,7.729221822620954e-06,0.0004332545665952298,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,1.35085165610629e-14,4.04313255336512e-14,2.292418290017236e-14,0.9999999999999231,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.6984192042937893,8.64689740059159e-05,0.22947551445995185,0.07201881227225268,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9779194169005725,7.246383009697595e-05,0.014165869953398316,0.007842249315932253,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.03365694659480975,0.00030409397147286604,0.06851772052068492,0.8975212389130328,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.690119224806839,9.340215436742468e-05,0.2962166868787867,0.013570686160006833,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999656975823,3.695839075072723e-13,6.54458125368368e-13,3.430139366762465e-08,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.18317873137667962,0.6516937176779656,0.16013623346531167,0.004991317480043151,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.04714676500589864,0.932858664516419,0.013147521034942716,0.006847049442739651,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999513268498,1.805158442673506e-14,3.074489003346739e-14,4.867310124535241e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999993583550425,4.0714848751702696e-10,6.482972594113817e-10,6.405895115930955e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999947402468694,7.497445886923249e-07,1.1946187518070326e-06,3.3153897901580183e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9323696004647516,1.587297992284663e-05,0.0675563265822053,5.81999731203431e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9570520165978467,0.00034459516300883907,0.03410074868768083,0.008502639551463364,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.18975610127905523,5.346545040601217e-05,0.020058873070963584,0.7901315601995748,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.333730990481718e-08,0.9999997618308979,9.978880976031499e-08,1.05042982627875e-07,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,8.972232763741637e-06,0.8882115203270707,0.00029111945445553495,0.11148838798570981,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.20367897469381732,0.00018498106170842875,0.0294926045204167,0.7666434397240575,,,,,0,0,1,0
fatigued,,,,,keystroke,,,,,0.3338349193918327,0.10781619533335306,0.5550777221516064,0.0032711631232077818,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.6078051762644963e-06,0.9587410401960009,0.04122643552210015,2.8916476722727787e-05,,,,,0,0,1,0
fatigued,,,,,keystroke,,,,,0.0002905424844198933,0.29111710457447576,0.7075288670936024,0.0010634858475023251,,,,,0,0,1,0
fatigued,,,,,keystroke,,,,,0.00031541784726925375,0.10716176460267907,0.8918169448771187,0.0007058726729327477,,,,,0,0,1,0
fatigued,,,,,keystroke,,,,,0.0008962795144102361,0.18502231784132023,0.8139969426530482,8.445999122110847e-05,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.524629800537586e-08,0.9999997774787226,9.992466266285673e-08,8.7350316894183e-08,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.368387876072657e-08,0.9999674363646222,5.096322694188695e-08,3.247898827218625e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9983576931264435,0.001454156830395679,3.0488336911195462e-05,0.0001576617062499689,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.6347030716099487,0.3639285862510204,0.0005556110578839846,0.000812731081146528,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,7.715797475535753e-08,0.0019521992055082072,0.0003895145185985748,0.9976582091179185,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,2.513252843645289e-07,6.874889396818953e-07,6.916295763596132e-07,0.9999983695561996,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999993611547391,1.3908071740545877e-12,1.4395627754272577e-12,6.388424305239134e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999748256555427,5.406308807435607e-10,5.430158627756029e-10,2.5173260810550885e-05,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.013463695547101154,0.0006716685355196254,0.00020165866409995318,0.9856629772532793,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,2.047759977052028e-07,0.9993071481261776,1.2008333906356518e-05,0.0006806387639184362,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,3.652890969349498e-06,0.9956430554120098,0.001639583487143995,0.002713708209876801,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9993763421369481,3.2698616297991494e-07,5.336213398772416e-07,0.0006227972555489629,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999635062921,1.6987442717298544e-14,2.857287768413076e-14,3.649366223023074e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999966432181,2.897457120776673e-12,5.228773192051098e-12,3.3559692702607866e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664540302,2.9309024835276396e-11,5.316038706021404e-11,3.346350026693029e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999994659565771,7.34881858217302e-08,1.2802411441805115e-07,3.3253112246884694e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999998940222571,2.0426651470060075e-07,3.3526427711903735e-07,5.202466372198226e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999952668694,4.0322344077370665e-09,7.310034221994981e-09,3.5989037336525946e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999656815792,2.765207420847622e-10,5.031269690407425e-10,3.353877304510595e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664901842,4.2835205519556265e-14,7.763764201503262e-14,3.3509695174371505e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9159746215337604,2.3604289915379663e-05,0.08399051772284363,1.1256453480343556e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9985031609216906,5.561129652208071e-06,0.0014735993883563446,1.767856030085418e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998674753525,4.3153748362387975e-11,7.305565195898587e-11,1.324084380266539e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.8759576597764428,0.1129263690913957,0.011034204346227235,8.176678593432142e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998779073244,1.031258730387975e-08,1.8401272601851427e-08,9.337881574303507e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9891006740533683,8.032190501424141e-05,0.010612969284813811,0.00020603475680370343,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9739664477234734,0.0002502347861555283,0.024916625411733152,0.000866692078637803,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999622195174,2.0763433529977322e-14,3.4137817905923486e-14,3.778042791657227e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999996672578554,1.2049008437658252e-09,2.1711195192520374e-09,3.2936612431217226e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999989702994946,2.6383634604741684e-07,4.790460395969681e-07,2.868181197873528e-07,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,5.7726161535615076e-08,0.9999962693608638,3.5086572132044755e-06,1.6425576131594704e-07,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,4.9087278403569945e-05,0.9996789656587377,0.0002645136494812363,7.4334133774732386e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999663855204,1.5638963605516865e-14,2.822893206768472e-14,3.36144358896705e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999663664978,1.5644909308688798e-14,2.8228415700319645e-14,3.363345832054686e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999991011741036,6.476516910286977e-08,1.1605978687809728e-07,7.180009403501071e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999976871044991,1.931559191244544e-08,3.337714981504377e-08,2.2602027592483356e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999995614733791,4.5761130408124946e-09,8.14766038022024e-09,4.2580284756170346e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998968704046,1.3651803339444204e-08,2.2938979853811528e-08,6.653881222675998e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999665651613,4.521647371854779e-12,7.933499677711492e-12,3.342238336760452e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.8798400668004402,0.08547182671047521,0.03464364441793519,4.446207114957625e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9267733435867311,0.00716453732631675,0.0660459343634216,1.618472353067139e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999665726961,1.0880291218012502e-12,1.947932104149829e-12,3.342426806306548e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999283396002,3.709179971772283e-14,6.129730205767423e-14,7.166030150575328e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999644424219,1.69941969705015e-14,2.878756253554886e-14,3.555753217775554e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999655468385,1.632982577317458e-14,2.8529140699737555e-14,3.445311676863935e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664313775,4.2874810154971545e-14,7.661980675512524e-14,3.356850309176528e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999898296604,1.9451242354506014e-13,3.3030520147047024e-13,1.0170287117183509e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999651863305,3.093152154735413e-14,1.8130193995767102e-14,3.481362047328466e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999981772644322,6.72471675321675e-12,6.47930099953623e-12,1.8227223637611259e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999981818240524,7.957901984030811e-12,9.156199961698034e-12,1.818158833566908e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999635565348,1.802407747849651e-14,2.937498531365807e-14,3.644341786489746e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999661274531,1.7652610434916324e-11,3.1705323447262245e-11,3.3823188971922514e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999665726961,1.0880291218012502e-12,1.947932104149829e-12,3.342426806306548e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999283396002,3.709179971772283e-14,6.129730205767423e-14,7.166030150575328e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999644424219,1.69941969705015e-14,2.878756253554886e-14,3.555753217775554e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999655468385,1.632982577317458e-14,2.8529140699737555e-14,3.445311676863935e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664313775,4.2874810154971545e-14,7.661980675512524e-14,3.356850309176528e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999898296604,1.9451242354506014e-13,3.3030520147047024e-13,1.0170287117183509e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999651863305,3.093152154735413e-14,1.8130193995767102e-14,3.481362047328466e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999981772644322,6.72471675321675e-12,6.47930099953623e-12,1.8227223637611259e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999981818240524,7.957901984030811e-12,9.156199961698034e-12,1.818158833566908e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999911143865281,1.622117228849687e-10,1.7786046266988342e-10,8.885273399858664e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999560160754375,2.750287575722214e-09,5.9408951901351885e-09,4.397523337973887e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999989680338459,1.3990500226778636e-09,2.4321045875564455e-09,1.028134999622597e-06,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.4288683922847052,0.4836909665489192,0.0864116359600108,0.00102900520636472,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999917745432996,1.1914625424657958e-07,1.2208183687062147e-07,7.984228609340654e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999618177936,1.7665538035381138e-14,2.8841646833150075e-14,3.8182159889139655e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9782032630170265,0.008896259523240704,0.01287106433048593,2.941312924703042e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9963814844523269,0.001288567962277761,0.002328822884400691,1.1247009946057882e-06,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999992175014623,3.100311880551768e-11,5.2985595795760745e-11,7.824145490375203e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9804438176881225,0.00038442338781624326,0.01911581562312443,5.594330093706777e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999989878621038,1.6777169782021018e-07,2.467731023000899e-07,5.97593095895468e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999650098144,1.6402808226135048e-14,2.8456673200484056e-14,3.4990140810864e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999413904381966,5.980146434138153e-09,1.3051559017534844e-08,5.859053009791434e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9729989575130767,1.5701419400622522e-05,0.0026462248065685146,0.024339116260954256,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999994950520008,1.2314444123725649e-12,1.8458654150665264e-12,5.049449218810234e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999652004431,1.6632025776158344e-14,2.8740967949962296e-14,3.4799511521851043e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999663737041,1.583020227206762e-14,2.8373392200511388e-14,3.362625150135911e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999663169876,1.5732371966535904e-14,2.828047520618702e-14,3.368296848229052e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999658423994,1.608617349877491e-14,2.8417489367822642e-14,3.4157556201940064e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999999966193503,1.6969100723944557e-14,2.911441120924884e-14,3.380645082037564e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999664238565,1.5719230018841486e-14,2.830208827985999e-14,3.3576099371131606e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999663444269,1.567474052672649e-14,2.824069390131329e-14,3.36555293023112e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999659090567,1.658496631681272e-14,2.879995443295598e-14,3.409089780246701e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999655182471,2.4139130388621143e-14,3.045744567438384e-14,3.44816981921168e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999488857639,2.0818767468255981e-10,3.7594300640141285e-10,5.053010538861988e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999660551583,1.5795581510248032e-14,2.8253579367879195e-14,3.3944797476024624e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999632865519,1.7097270377968993e-14,2.863777027466062e-14,3.6713402217260075e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998747165432,5.866683813951834e-14,9.510094639170132e-14,1.2528330294325714e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999093236891,3.6576822430434283e-14,5.925773370265919e-14,9.067621502638878e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999998549336142,1.8127705509515045e-13,3.3285432095843835e-13,1.4506587173865825e-07,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999542206506,1.817186489979274e-14,2.963267772006632e-14,4.577930164353077e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999665239637,1.5654828472324923e-14,2.8276283121705562e-14,3.347599236612068e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999604366752,1.8037284616864825e-14,2.89916577281157e-14,3.956327775211533e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999630709783,1.7171298294626353e-14,2.864069135495697e-14,3.6928975837428144e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9983998115847783,2.6177222940678668e-05,0.0013993681325355652,0.00017464305974552132,,,,,0,0,1,0
distracted,,,,,keystroke,,,,,0.4797548027963497,0.40510715608818754,0.04623584208683127,0.06890219902863136,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.999944440153296,5.847825294511878e-07,3.7668203518152465e-07,5.4598382139373694e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999658684207,1.036938091068502e-10,1.864482453506079e-10,3.384143732335202e-08,,,,,0,0,1,0
fatigued,,,,,keystroke,,,,,0.25466073767178365,0.08921651275975614,0.6557701508979943,0.00035259867046607234,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.6615081224824039,0.3367112869836113,0.0017326211375028168,4.796939648202294e-05,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999661540111,1.731422722141257e-14,2.930058356986766e-14,3.384594228727978e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999999644813535,1.6913060323974305e-14,2.8766553373796416e-14,3.5518600653465246e-08,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9999963131872222,2.2196708719756735e-11,4.693867813346357e-11,3.686743642367222e-06,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.026233549964573104,0.00022865268636301127,0.0022095610161468287,0.9713282363329171,,,,,0,0,1,0
overloaded,,,,,keystroke,,,,,0.06344986499110274,0.00024309531663977842,0.0006514259377568251,0.9356556137545008,,,,,0,0,1,0
focused,,,,,keystroke,,,,,0.9997618129547309,1.3831966599313114e-07,2.17100026268953e-07,0.0002378316255767897,,,,,0,0,1,0
